ensembl_gene_id,entrezgene_id,hgnc_symbol,gene_biotype,rate,half_life,rate.min,rate.max
ENSG00000145868,81545,FBXO38,protein_coding,0.419284463823571,1.65316686012867,0.300540406673056,0.61274084258909
ENSG00000145882,78991,PCYOX1L,protein_coding,0.202700061499718,3.41957064754471,0.150822916613782,0.278363685853319
ENSG00000145901,10318,TNIP1,protein_coding,0.14001226018489,4.95061775050718,0.103759310058213,0.192779462218106
ENSG00000145907,10146,G3BP1,protein_coding,0.335005702535213,2.06906084079893,0.244369946085647,0.476898831054753
ENSG00000145908,91975,ZNF300,protein_coding,0.253894400481946,2.73006091998959,0.188056859133768,0.3524970585194
ENSG00000145911,23138,N4BP3,protein_coding,0.45431645131815,1.52569245192168,0.308295858890714,0.715573871425779
ENSG00000145912,55651,NHP2,protein_coding,0.049195377496698,14.0896811007593,0.0372795318735291,0.065055813609568
ENSG00000145916,64777,RMND5B,protein_coding,0.267484695570711,2.59135267190159,0.194072905341518,0.38096215906398
ENSG00000145919,91272,BOD1,protein_coding,0.278490581565663,2.48894298924976,0.205387149033019,0.389135685394725
ENSG00000145934,57451,TENM2,protein_coding,0.258908755906106,2.67718709679837,0.190775663173299,0.360869817628421
ENSG00000145936,3779,KCNMB1,protein_coding,0.195625780070971,3.54323024454383,0.141761852442045,0.2745184758287
ENSG00000145945,26240,FAM50B,protein_coding,0.185692063257794,3.73277763410738,0.136153535363975,0.259868144045852
ENSG00000145949,340156,MYLK4,protein_coding,0.540567102020254,1.28225927543399,0.332235922666287,0.933230881165107
ENSG00000145979,51256,TBC1D7,protein_coding,0.125776825448305,5.51092920408327,0.0951877971657245,0.167742296023607
ENSG00000145982,10667,FARS2,protein_coding,0.114045719720853,6.0778009227926,0.0864125476494545,0.152001147896791
ENSG00000145990,54438,GFOD1,protein_coding,0.760822993550475,0.911049201240998,0.516656030188156,1.25919431577186
ENSG00000145996,54901,CDKAL1,protein_coding,0.23161271942407,2.99269911550423,0.173103372097068,0.317116932098549
ENSG00000146001,54660,PCDHB18P,transcribed_unprocessed_pseudogene,0.247724458127776,2.79805710666817,0.177617494311369,0.357996922482971
ENSG00000146007,153527,ZMAT2,protein_coding,0.095113510841524,7.28757854091678,0.0724056534238425,0.125813694787415
ENSG00000146021,26249,KLHL3,protein_coding,0.341859313924033,2.02758021305213,0.247910589960519,0.488912541267079
ENSG00000146063,90933,TRIM41,protein_coding,0.167971478672274,4.1265766428855,0.125687939672556,0.228889023931364
ENSG00000146066,192286,HIGD2A,protein_coding,0.0585908008447531,11.830307327537,0.0446298524316995,0.0771940763235998
ENSG00000146067,54540,FAM193B,protein_coding,0.360138823289491,1.92466664445885,0.248541704664965,0.548574149225862
ENSG00000146072,27242,TNFRSF21,protein_coding,0.210170960928354,3.29801594615269,0.156943107647919,0.28821977513227
ENSG00000146083,22838,RNF44,protein_coding,0.323572115454376,2.14217216952269,0.229614453500891,0.473753107779354
ENSG00000146085,4594,MMUT,protein_coding,0.187628959279047,3.69424412533824,0.140654659314961,0.254747320697257
ENSG00000146094,79930,DOK3,protein_coding,0.343043318783183,2.02058207406173,0.238669392244669,0.523756619224315
ENSG00000146109,29777,ABT1,protein_coding,0.412959987497579,1.6784850870425,0.295131795028714,0.608841939207252
ENSG00000146112,170954,PPP1R18,protein_coding,0.470183916174492,1.47420436283641,0.320314350458051,0.744633938496151
ENSG00000146122,23500,DAAM2,protein_coding,0.227686945814477,3.04429917174405,0.166378695864464,0.320383603547762
ENSG00000146143,5558,PRIM2,protein_coding,0.271769437352679,2.55049716889408,0.200094397735845,0.378241712785077
ENSG00000146147,90523,MLIP,protein_coding,0.12242924779711,5.66161430403161,0.0928382696631283,0.16307875983938
ENSG00000146151,54511,HMGCLL1,protein_coding,0.101008102989615,6.86229282645976,0.0756730199534847,0.135549317247895
ENSG00000146197,222663,SCUBE3,protein_coding,0.162152421987552,4.27466436864665,0.122551387004581,0.218000019992141
ENSG00000146205,50636,ANO7,protein_coding,0.252089178401998,2.74961101049172,0.18187734748542,0.361766132417455
ENSG00000146221,202500,TCTE1,protein_coding,0.408605490068408,1.69637265628492,0.281894717729912,0.637584865048533
ENSG00000146223,285855,RPL7L1,protein_coding,0.357640129443981,1.93811354905159,0.252862530185518,0.528694718513634
ENSG00000146232,4794,NFKBIE,protein_coding,0.394421492482864,1.75737680063178,0.278313607045386,0.590410162170891
ENSG00000146233,51302,CYP39A1,protein_coding,0.299569254239099,2.31381281874379,0.21014562681476,0.444134786344179
ENSG00000146242,7162,TPBG,protein_coding,0.313271878339592,2.21260581777647,0.222036464066766,0.461697295119961
ENSG00000146243,134728,IRAK1BP1,protein_coding,0.380897165253799,1.81977510937391,0.254203158439787,0.595444315514466
ENSG00000146247,55023,PHIP,protein_coding,0.485770932015689,1.42690131269023,0.345429987188991,0.718003037046826
ENSG00000146250,167681,PRSS35,protein_coding,0.182665983039561,3.79461555471895,0.136645826944991,0.248598872697955
ENSG00000146263,253714,MMS22L,protein_coding,0.372715964363317,1.85971959034273,0.269051283753034,0.533948174014295
ENSG00000146278,10957,PNRC1,protein_coding,0.866279831291566,0.8001423506842,0.56521455865758,1.58002559258149
ENSG00000146281,135293,PM20D2,protein_coding,0.264898300863191,2.61665393209875,0.193574617850642,0.375422398815172
ENSG00000146282,57038,RARS2,protein_coding,0.0802761187999295,8.63453777937946,0.0608802464499825,0.106404029746957
ENSG00000146350,221322,TBC1D32,protein_coding,0.149572019831985,4.63420351840245,0.106777698592801,0.211716285839845
ENSG00000146373,154214,RNF217,protein_coding,0.515691884831774,1.34411108832178,0.356344558527614,0.797856180269004
ENSG00000146376,93663,ARHGAP18,protein_coding,0.233368437148389,2.97018392474044,0.167449152930662,0.33425701494621
ENSG00000146386,58527,ABRACL,protein_coding,0.445817653038587,1.55477733067683,0.313823240962531,0.67363495793073
ENSG00000146409,116843,SLC18B1,protein_coding,0.175486970435877,3.94984983123417,0.130402143196592,0.239207739017209
ENSG00000146410,113115,MTFR2,protein_coding,0.536754689551368,1.29136679017988,0.374644114175629,0.822645500760475
ENSG00000146411,154091,SLC2A12,protein_coding,0.409920468181004,1.69093088626616,0.288736801725108,0.612584527456845
ENSG00000146414,257218,SHPRH,protein_coding,0.328789444625535,2.10817954131522,0.23620691905223,0.470846198467182
ENSG00000146416,51390,AIG1,protein_coding,0.11927255910783,5.81145559166963,0.0855751978687712,0.166749962616535
ENSG00000146425,6993,DYNLT1,protein_coding,0.158777297551298,4.36553078588582,0.120089359372771,0.21302000783844
ENSG00000146426,26230,TIAM2,protein_coding,0.580537756201986,1.19397433354667,0.40481174953368,0.900053984579915
ENSG00000146433,57583,TMEM181,protein_coding,0.261395943402431,2.65171360939146,0.191274166299426,0.366068159621891
ENSG00000146457,9589,WTAP,protein_coding,0.475449823043025,1.45787661907957,0.341196234145293,0.702471500231956
ENSG00000146463,9202,ZMYM4,protein_coding,0.308918599518324,2.24378584404022,0.226462384537861,0.433698099778578
ENSG00000146476,79624,ARMT1,protein_coding,0.155966168041313,4.44421498113836,0.116443882413753,0.21165921449096
ENSG00000146530,221806,VWDE,protein_coding,0.103620500309805,6.68928617877322,0.077456869408047,0.139676482899445
ENSG00000146535,2768,GNA12,protein_coding,0.251437452123896,2.75673800662916,0.18682634086705,0.347867456608753
ENSG00000146540,84310,C7orf50,protein_coding,0.0676750983063751,10.2422781481893,0.0514693430823691,0.0893188625638402
ENSG00000146555,221935,SDK1,protein_coding,0.11423507041624,6.06772664501642,0.0858315815790535,0.153029850985074
ENSG00000146556,NA,WASH2P,transcribed_unprocessed_pseudogene,0.275011369762672,2.52043099584615,0.166475350995453,0.474154471013549
ENSG00000146574,221960,CCZ1B,protein_coding,0.138047791792118,5.0210667737716,0.104000448058239,0.185121119553129
ENSG00000146576,79034,C7orf26,protein_coding,0.292561604175422,2.36923495997899,0.211027933900612,0.42091210808477
ENSG00000146587,57786,RBAK,protein_coding,0.73776966049189,0.93951705752959,0.486647068237045,1.2958173532131
ENSG00000146592,9586,CREB5,protein_coding,0.538752588048441,1.28657791338094,0.377665224034566,0.821279174732881
ENSG00000146648,1956,EGFR,protein_coding,0.393769858634556,1.76028501257947,0.275293295323314,0.586543115474286
ENSG00000146670,113130,CDCA5,protein_coding,0.349512013638189,1.98318556591157,0.257705617009064,0.491975488560191
ENSG00000146674,3486,IGFBP3,protein_coding,0.197983324707096,3.50103818887481,0.147238364380079,0.272909820115352
ENSG00000146676,5814,PURB,protein_coding,0.680544795013958,1.01851808380333,0.471778257071417,1.07826600289109
ENSG00000146677,NA,,processed_pseudogene,0.0370899667129359,18.6882664501879,0.0281170218812266,0.0489210552580163
ENSG00000146700,136853,SSC4D,protein_coding,0.0878924643254363,7.88630954746534,0.063476449364598,0.150987447600812
ENSG00000146701,4191,MDH2,protein_coding,0.0492547589541193,14.0726946041013,0.0373443762612298,0.0650973247938802
ENSG00000146707,22932,POMZP3,protein_coding,0.159354365178735,4.34972195322355,0.115551251880691,0.222796881686901
ENSG00000146729,2631,NIPSNAP2,protein_coding,0.083280000438887,8.32309290234207,0.0623615624219465,0.111484150232136
ENSG00000146731,908,CCT6A,protein_coding,0.19017903716807,3.64470864339996,0.138007257628422,0.267018730992912
ENSG00000146733,5723,PSPH,protein_coding,0.139037464866384,4.98532666160208,0.102574279458563,0.191130782660848
ENSG00000146755,135892,TRIM50,protein_coding,0.132599416788188,5.22737729432977,0.0785480408988357,0.237764065110396
ENSG00000146757,168374,ZNF92,protein_coding,1.03596486163223,0.66908367863737,0.66380411961633,1.9931994946322
ENSG00000146776,222255,ATXN7L1,protein_coding,0.664150231386092,1.04366022596023,0.45109503747265,1.0993064624805
ENSG00000146802,64418,TMEM168,protein_coding,0.168450836918295,4.11483370009106,0.12655031610495,0.226973063833858
ENSG00000146826,55262,MAP11,protein_coding,0.404434727694093,1.7138666219688,0.290821761772883,0.591481019608791
ENSG00000146828,56996,SLC12A9,protein_coding,0.19249079613814,3.60093674329506,0.138545549237168,0.272804899787388
ENSG00000146830,64599,GIGYF1,protein_coding,0.2852032795626,2.43036188652173,0.202927679199014,0.413441270351005
ENSG00000146833,89122,TRIM4,protein_coding,0.663197233544793,1.04515993960812,0.424271891436802,1.22838279404868
ENSG00000146834,56257,MEPCE,protein_coding,0.505144926424015,1.37217488348705,0.356856058050186,0.765683878369414
ENSG00000146842,84928,TMEM209,protein_coding,0.366632648501124,1.89057680322166,0.26744879333902,0.521650786127109
ENSG00000146856,340351,AGBL3,protein_coding,0.355407035280003,1.95029110781068,0.21252131955766,0.642226744203992
ENSG00000146858,92092,ZC3HAV1L,protein_coding,0.325051592399392,2.13242204243157,0.234994544769032,0.467961999699748
ENSG00000146872,11011,TLK2,protein_coding,0.442677078038897,1.56580770712289,0.317428776908292,0.650582715637817
ENSG00000146909,64434,NOM1,protein_coding,0.502085444671411,1.38053629699139,0.341776093144963,0.799111940939024
ENSG00000146918,54892,NCAPG2,protein_coding,0.0989879152599126,7.00234143470896,0.0744418308991503,0.132269628406439
ENSG00000146938,57502,NLGN4X,protein_coding,0.343749835923296,2.01642912409888,0.249666179983626,0.492168913577933
ENSG00000146950,357,SHROOM2,protein_coding,0.30029464558942,2.30822357554672,0.220446107389795,0.422867665039884
ENSG00000146963,51631,LUC7L2,protein_coding,0.247550238031599,2.80002631413938,0.181054463339757,0.347283519908453
ENSG00000146966,27147,DENND2A,protein_coding,0.177047402254375,3.91503728229832,0.130803149101376,0.244582709070082
ENSG00000147010,30011,SH3KBP1,protein_coding,0.08287072100551,8.36419874413616,0.0625821311884495,0.110357321194366
ENSG00000147027,83604,TMEM47,protein_coding,0.302699749173711,2.28988356433083,0.222897359599899,0.423412321448523
ENSG00000147041,94122,SYTL5,protein_coding,0.145059081157093,4.77837840299908,0.109527314787048,0.19449402975174
ENSG00000147044,8573,CASK,protein_coding,0.325251621089941,2.13111060980161,0.239724431133489,0.45605217675209
ENSG00000147050,7403,KDM6A,protein_coding,0.490294420826489,1.41373662664059,0.357121011753765,0.705288193642588
ENSG00000147059,54466,SPIN2A,protein_coding,0.177344681636044,3.90847458274762,0.129536175739886,0.248062301830944
ENSG00000147065,4478,MSN,protein_coding,0.103367758748297,6.70564196180142,0.078395168543663,0.137242550424287
ENSG00000147082,85417,CCNB3,protein_coding,0.0886320718411222,7.82050070771729,0.0638528987511405,0.125405770149006
ENSG00000147099,55869,HDAC8,protein_coding,0.316419290264908,2.19059710291252,0.22750043104632,0.459904730012615
ENSG00000147100,6567,SLC16A2,protein_coding,0.0885838667619614,7.82475642458169,0.0671034074996547,0.117621993561789
ENSG00000147118,7569,ZNF182,protein_coding,0.504231140565051,1.37466158830093,0.352057977032773,0.77620411695889
ENSG00000147119,56548,CHST7,protein_coding,0.250286281522388,2.76941739013348,0.179499065708012,0.360084304438687
ENSG00000147121,55634,KRBOX4,protein_coding,0.331467342710433,2.09114772783355,0.224463800725474,0.516542122041836
ENSG00000147123,54539,NDUFB11,protein_coding,0.0401066676828788,17.2825921624958,0.0304965672615494,0.0527845712709801
ENSG00000147124,7592,ZNF41,protein_coding,0.351191652125647,1.97370061721158,0.252017773785172,0.510936278850249
ENSG00000147130,9203,ZMYM3,protein_coding,0.253946583081014,2.72949992927771,0.18796356321688,0.353092594703048
ENSG00000147133,6872,TAF1,protein_coding,0.206786705483147,3.35199102350628,0.154228613915285,0.282976853437494
ENSG00000147140,4841,NONO,protein_coding,0.0991355578588062,6.99191284672206,0.0751187358646314,0.131840760197152
ENSG00000147144,90060,CCDC120,protein_coding,0.345506625882716,2.00617623117664,0.249340146065504,0.498960274416489
ENSG00000147155,10682,EBP,protein_coding,0.139309855372239,4.97557892589754,0.105187822331671,0.186715321362696
ENSG00000147162,8473,OGT,protein_coding,0.2135524193766,3.24579408926095,0.159188542376545,0.292758185580286
ENSG00000147164,29934,SNX12,protein_coding,0.136264490671306,5.08677775952604,0.102930591974069,0.182508622674001
ENSG00000147166,26548,ITGB1BP2,protein_coding,0.122527101875728,5.65709275702092,0.0929985958524232,0.16281924287341
ENSG00000147174,93953,GCNA,protein_coding,0.456098374095033,1.51973175071113,0.299845591817831,0.779141571193319
ENSG00000147180,7552,ZNF711,protein_coding,0.361772033281221,1.91597778930892,0.263948150855529,0.515102934604165
ENSG00000147202,1730,DIAPH2,protein_coding,0.123952287396473,5.59204832051908,0.0926005489649722,0.167108251083525
ENSG00000147224,5631,PRPS1,protein_coding,0.135178316146791,5.12765064928945,0.102547205439609,0.17997567870047
ENSG00000147231,55086,RADX,protein_coding,0.118266161473956,5.86090874956306,0.087349675338388,0.161264973190308
ENSG00000147251,139818,DOCK11,protein_coding,0.0966394798545677,7.17250529082999,0.0695259743940347,0.145868574791139
ENSG00000147255,3547,IGSF1,protein_coding,0.131064159047073,5.28860968246092,0.0973108554162659,0.185359057270503
ENSG00000147257,2719,GPC3,protein_coding,0.018331737894975,37.8113185193395,0.0134694039077763,0.059423839649284
ENSG00000147274,27316,RBMX,protein_coding,0.179812624483425,3.85483045226247,0.133866077380138,0.246634228144115
ENSG00000147316,79648,MCPH1,protein_coding,0.380199151177904,1.82311606538965,0.271988001480192,0.556678974368285
ENSG00000147324,9258,MFHAS1,protein_coding,0.475642570975465,1.45728583364272,0.333335001589252,0.7171848754924
ENSG00000147364,26260,FBXO25,protein_coding,0.197721569622239,3.50567306280368,0.147938262907174,0.269067578304502
ENSG00000147383,50814,NSDHL,protein_coding,0.250884366533561,2.76281535648106,0.187163835767524,0.345037080402687
ENSG00000147394,7739,ZNF185,protein_coding,0.0608519990694866,11.3907051725358,0.0433609218058961,0.0842766054532396
ENSG00000147400,1069,CETN2,protein_coding,0.037542264617597,18.4631158407809,0.0285762140022233,0.0493181919722244
ENSG00000147403,6134,RPL10,protein_coding,0.0287106422256726,24.1425174369713,0.0215383099198634,0.0381368696873013
ENSG00000147416,526,ATP6V1B2,protein_coding,0.340408488483751,2.0362217864994,0.249881428830519,0.480414890461546
ENSG00000147419,55246,CCDC25,protein_coding,0.332861976257326,2.08238618406836,0.233938437974048,0.493607382591723
ENSG00000147421,79618,HMBOX1,protein_coding,0.529083877721797,1.31008940122045,0.376943684370618,0.793976825420495
ENSG00000147437,2796,GNRH1,protein_coding,0.997346385050115,0.694991420182584,0.630423981098028,1.9980984219941
ENSG00000147439,55909,BIN3,protein_coding,0.340906721531397,2.03324586105618,0.224957080044496,0.541468170948591
ENSG00000147454,51312,SLC25A37,protein_coding,0.178550842151661,3.88207175170412,0.132283980508146,0.245374062031866
ENSG00000147457,91782,CHMP7,protein_coding,0.305118841768626,2.2717285387625,0.221235328847222,0.436146683414688
ENSG00000147459,80005,DOCK5,protein_coding,0.266453936004131,2.60137714966687,0.194857795275493,0.375669851973577
ENSG00000147471,11212,PLPBP,protein_coding,0.272768500884791,2.54115551580023,0.200790302406442,0.383664015825529
ENSG00000147475,11160,ERLIN2,protein_coding,0.200859533809805,3.45090505495393,0.150336383941207,0.274143365312095
ENSG00000147485,137902,PXDNL,protein_coding,0.08288425580742,8.36283289036774,0.0604624515919794,0.129766575656062
ENSG00000147526,6867,TACC1,protein_coding,0.242731900075796,2.85560810236933,0.180358553411328,0.334305833925286
ENSG00000147533,51125,GOLGA7,protein_coding,0.236075185315676,2.93612892703263,0.175619991440387,0.325818192854031
ENSG00000147535,84513,PLPP5,protein_coding,0.210807827133705,3.28805239342616,0.15772664533067,0.289297105298464
ENSG00000147536,84296,GINS4,protein_coding,0.147763555254754,4.69092110950441,0.110770831870482,0.199152418327539
ENSG00000147548,54904,NSD3,protein_coding,0.347014878259959,1.99745666247973,0.253039913261697,0.494432962345503
ENSG00000147573,84675,TRIM55,protein_coding,0.156565843673834,4.42719283015486,0.118242261243835,0.210151847480625
ENSG00000147576,137872,ADHFE1,protein_coding,0.216992036219161,3.19434386919099,0.0967137236963295,0.562466479078526
ENSG00000147586,28957,MRPS28,protein_coding,0.099730215561033,6.95022242417347,0.0750913079530389,0.133320919915736
ENSG00000147592,51110,LACTB2,protein_coding,0.150577166846541,4.60326884265501,0.113056613191565,0.203279139455797
ENSG00000147601,7013,TERF1,protein_coding,0.176969224391536,3.91676678780256,0.13259557935015,0.240294388954122
ENSG00000147604,6129,RPL7,protein_coding,0.029602410023011,23.4152280176222,0.0223945273721522,0.0390390989133479
ENSG00000147642,55638,SYBU,protein_coding,0.668718410441625,1.03653072763794,0.440743119796877,1.16812735472655
ENSG00000147649,92140,MTDH,protein_coding,0.306388277105357,2.26231625801268,0.223754342808649,0.433398216774116
ENSG00000147650,29967,LRP12,protein_coding,0.432499015076774,1.60265609029631,0.312952590402416,0.62873623151969
ENSG00000147654,9166,EBAG9,protein_coding,0.482395307582063,1.43688624177181,0.333205952737046,0.747571086426471
ENSG00000147669,5440,POLR2K,protein_coding,0.233591834137623,2.96734337105111,0.173182329348793,0.32299104050153
ENSG00000147677,8667,EIF3H,protein_coding,0.0412833535936208,16.7899920966462,0.0315884254896964,0.054018089902415
ENSG00000147679,84294,UTP23,protein_coding,0.747120385048273,0.927758356526652,0.499770225252211,1.26131777200047
ENSG00000147684,4715,NDUFB9,protein_coding,0.0696416064767397,9.95306133254489,0.0530720994274785,0.0917689911216455
ENSG00000147687,83940,TATDN1,protein_coding,0.102898373337822,6.7362306912695,0.0776061783180734,0.137630422718406
ENSG00000147789,7553,ZNF7,protein_coding,0.549810105729959,1.2607028742036,0.381214931702267,0.865075154984989
ENSG00000147799,80728,ARHGAP39,protein_coding,0.211311942118289,3.28020827224205,0.15649993558719,0.292897992029797
ENSG00000147804,55630,SLC39A4,protein_coding,0.0833125445080174,8.31984168354433,0.0617162618465707,0.120587657208461
ENSG00000147813,93100,NAPRT,protein_coding,0.0544535367846141,12.7291489495278,0.0408003954705348,0.0728483672422394
ENSG00000147852,7436,VLDLR,protein_coding,0.329991439222897,2.10050049235292,0.236786100790651,0.478218767675965
ENSG00000147853,50808,AK3,protein_coding,0.108480706109047,6.38958949864485,0.0822257796589615,0.144232736683724
ENSG00000147854,115426,UHRF2,protein_coding,0.48104945577007,1.44090627740207,0.339005217306133,0.729670600320734
ENSG00000147862,4781,NFIB,protein_coding,0.493594611083686,1.40428433575914,0.354233729603951,0.727665187261805
ENSG00000147872,123,PLIN2,protein_coding,0.262806365658546,2.63748246288876,0.192643023146571,0.371111228282419
ENSG00000147874,54801,HAUS6,protein_coding,0.418051076623184,1.65804424224632,0.305329451380147,0.594014949120726
ENSG00000147883,1030,CDKN2B,protein_coding,0.51462757294921,1.34689087214601,0.36296657516641,0.776673534462703
ENSG00000147894,203228,C9orf72,protein_coding,0.449373315212136,1.54247516952076,0.319569352553619,0.658959698836762
ENSG00000147905,84186,ZCCHC7,protein_coding,0.26997296979995,2.56746881390965,0.197113378258532,0.381762671097221
ENSG00000147912,26267,FBXO10,protein_coding,0.453429364579247,1.52867730832374,0.32289590879629,0.671309566103585
ENSG00000147955,10280,SIGMAR1,protein_coding,0.126767521991732,5.46786092896216,0.0962708169621026,0.168703375548639
ENSG00000147996,220869,CBWD5,protein_coding,0.17037336399489,4.06840109455568,0.127312477841996,0.232523182146218
ENSG00000148019,84131,CEP78,protein_coding,0.166105185141501,4.17294125989787,0.123208079219311,0.22669326337194
ENSG00000148053,4915,NTRK2,protein_coding,0.0941801093842367,7.35980436943472,0.0687170957739585,0.136137971263694
ENSG00000148057,414328,IDNK,protein_coding,0.13909316828312,4.98333016003391,0.100178382638309,0.198265732979888
ENSG00000148090,549,AUH,protein_coding,0.130494689119426,5.31168881459683,0.0980161661109423,0.175537941934415
ENSG00000148110,84641,MFSD14B,protein_coding,0.308584403907611,2.24621585466604,0.227707542755133,0.43051294986175
ENSG00000148120,84909,AOPEP,protein_coding,0.252212977517823,2.74826135983015,0.187831019273756,0.348703504981706
ENSG00000148123,54886,PLPPR1,protein_coding,0.198436783211468,3.4930377792976,0.145587764380502,0.276111821170634
ENSG00000148143,58499,ZNF462,protein_coding,0.486154169393577,1.42577648037981,0.342323346897034,0.743622495972363
ENSG00000148153,58493,INIP,protein_coding,0.503789184601822,1.37586752900975,0.353516975752128,0.763414793561112
ENSG00000148154,7357,UGCG,protein_coding,0.749267283391897,0.925100022280569,0.507995483572316,1.22792557121588
ENSG00000148158,401548,SNX30,protein_coding,0.598501617328312,1.15813752292622,0.401637982667671,0.970296885082994
ENSG00000148175,2040,STOM,protein_coding,0.526558689892467,1.31637212311793,0.376812354908774,0.779258789522664
ENSG00000148180,2934,GSN,protein_coding,0.0293430073360976,23.6222270137676,0.0223578061363669,0.0385105456796126
ENSG00000148187,92399,MRRF,protein_coding,0.278983476288182,2.4845456432837,0.20421431828889,0.397284476275406
ENSG00000148200,2649,NR6A1,protein_coding,0.690265852606399,1.00417422930986,0.475433352988491,1.09890063501059
ENSG00000148204,286204,CRB2,protein_coding,0.253892183254214,2.73008476147499,0.18194264992287,0.36839725498851
ENSG00000148218,210,ALAD,protein_coding,0.186825664042937,3.71012828516238,0.138673698715879,0.257551119455544
ENSG00000148219,23245,ASTN2,protein_coding,0.158529038048151,4.37236729052383,0.117979257221047,0.217536415924924
ENSG00000148225,114987,WDR31,protein_coding,0.186542329890307,3.71576349972437,0.13927191450882,0.254658121137243
ENSG00000148229,54107,POLE3,protein_coding,0.16958468226049,4.08732186964409,0.127900294798547,0.228702096063575
ENSG00000148248,6836,SURF4,protein_coding,0.186030701985638,3.72598271769925,0.139654513368845,0.252676391926031
ENSG00000148288,26301,GBGT1,protein_coding,0.166218569550164,4.17009472789835,0.120435515290393,0.233840764347234
ENSG00000148290,6834,SURF1,protein_coding,0.063725442696623,10.8770869409225,0.048731426269505,0.0836590813121296
ENSG00000148291,6835,SURF2,protein_coding,0.116281556732211,5.96093826088191,0.0876559011549363,0.156418468483954
ENSG00000148296,6838,SURF6,protein_coding,0.375393785853581,1.84645352874941,0.258794806920007,0.578877232009654
ENSG00000148297,6837,MED22,protein_coding,0.25487410868017,2.71956686439949,0.189661854138042,0.352240568683809
ENSG00000148300,57109,REXO4,protein_coding,0.175726501309189,3.94446583409955,0.129758693760162,0.244323437431838
ENSG00000148303,6130,RPL7A,protein_coding,0.0270611905663246,25.614068193382,0.0204968091279193,0.0356929775869675
ENSG00000148308,9328,GTF3C5,protein_coding,0.196642913889944,3.52490291589089,0.146988042443141,0.268919268173175
ENSG00000148331,140459,ASB6,protein_coding,0.487807459641149,1.42094420013555,0.33905716274336,0.756130491809619
ENSG00000148334,80142,PTGES2,protein_coding,0.0774687981908257,8.94743686164519,0.0587777495757161,0.102603997455009
ENSG00000148335,28989,NTMT1,protein_coding,0.247286353105609,2.8030142862915,0.181955925055772,0.347651956989097
ENSG00000148337,25792,CIZ1,protein_coding,0.0846520913966561,8.18818731024673,0.0642630808643454,0.112288833192231
ENSG00000148339,114789,SLC25A25,protein_coding,0.926311152421745,0.748287633963797,0.562088628688703,NA
ENSG00000148341,56904,SH3GLB2,protein_coding,0.0414695292128508,16.7146141689293,0.031661161701411,0.0544699554858756
ENSG00000148343,84895,MIGA2,protein_coding,0.191929869567162,3.61146069719696,0.141905590142134,0.265647175711425
ENSG00000148356,90678,LRSAM1,protein_coding,0.140853059507363,4.92106584680692,0.106054827712817,0.189795441377128
ENSG00000148358,57720,GPR107,protein_coding,0.215387160770716,3.21814530671033,0.159919976526657,0.296441798700785
ENSG00000148362,286257,PAXX,protein_coding,0.0575035692981342,12.053985326828,0.0427073516942494,0.105097899883409
ENSG00000148384,56623,INPP5E,protein_coding,0.447442314778251,1.5491319387248,0.302569358575951,0.705698019718177
ENSG00000148396,9919,SEC16A,protein_coding,0.25181381548749,2.75261775934761,0.185859095619856,0.349407354861325
ENSG00000148399,92715,DPH7,protein_coding,0.216748468184363,3.19793346807123,0.16175119803523,0.297231484525383
ENSG00000148400,4851,NOTCH1,protein_coding,0.303619176579993,2.28294927997516,0.219944200426698,0.435712052477927
ENSG00000148408,774,CACNA1B,protein_coding,0.124026053279368,5.58872238721193,0.0939775909882758,0.16522591278432
ENSG00000148411,138151,NACC2,protein_coding,0.517106092588206,1.34043514569829,0.341274315324119,0.852649635400282
ENSG00000148426,254427,PROSER2,protein_coding,0.514102597626824,1.34826624833179,0.358463090851095,0.792757554620884
ENSG00000148429,9712,USP6NL,protein_coding,0.363574709205623,1.90647798928151,0.26313027240866,0.525282221963397
ENSG00000148444,23412,COMMD3,protein_coding,0.124513407717185,5.56684772562273,0.0920568925605859,0.169624258489566
ENSG00000148450,22921,MSRB2,protein_coding,0.0759085514276564,9.13134511887688,0.0576727359408235,0.100360498333956
ENSG00000148459,23590,PDSS1,protein_coding,0.33888523715143,2.04537437625297,0.24712401095441,0.483260327086145
ENSG00000148468,221061,FAM171A1,protein_coding,0.220787170663099,3.13943594855711,0.164919506121812,0.302958501207955
ENSG00000148481,80013,MINDY3,protein_coding,0.240967486709864,2.87651745064896,0.170248011239571,0.347840353580602
ENSG00000148484,6251,RSU1,protein_coding,0.0851862659871467,8.13684192548751,0.0645768330204827,0.112869730331927
ENSG00000148498,56288,PARD3,protein_coding,0.189580155322825,3.65622224214145,0.142238408610321,0.257615757896787
ENSG00000148516,6935,ZEB1,protein_coding,0.423059307253484,1.63841610071146,0.304733791609594,0.616299929413709
ENSG00000148541,220965,FAM13C,protein_coding,0.37439087214781,1.8513997859603,0.269624689487296,0.544935413163355
ENSG00000148572,29982,NRBF2,protein_coding,0.56165005971477,1.23412642546848,0.393432867499092,0.866830994478086
ENSG00000148606,11128,POLR3A,protein_coding,0.3074602891066,2.2544283119425,0.22616933191277,0.431857091289327
ENSG00000148634,26091,HERC4,protein_coding,0.204953201931292,3.38197780775493,0.150838680838483,0.284181767663583
ENSG00000148655,83938,LRMDA,protein_coding,0.102894385855449,6.73649174148058,0.0630280456543648,0.189636588907384
